pl_orbsmax,pl_masse
0.254000,
,
0.253500,
0.240500,
,25.20000
0.074800,
0.074800,
,
0.075000,
,
0.074000,
0.073500,
0.074800,
,
,
0.116000,
,
,
0.116000,
,
0.115000,
0.114000,
,
0.116000,
,
0.116000,
0.066000,
,
0.066000,
,
,
,
0.070000,
,
0.066000,
0.065000,
0.066100,
0.106300,
0.106300,
0.106400,
0.114000,
,
0.106300,
,
,
,
,
0.105000,
0.172000,
0.160700,
0.160700,
0.160700,
,
,
,
,
,
0.159000,
0.161000,
,
,
0.070500,
0.070500,
,
0.069600,
,
,
0.070500,
0.070000,
0.069000,
0.114000,
0.115500,
0.115500,
,
0.114100,
,
0.115500,
,
,
,
0.189400,
,
,
0.191700,
0.189000,
,
,
0.191700,
,
0.191700,
,
0.089600,
,28.20000
,
0.089000,
,
,
0.088900,
,
0.088900,
0.088900,
,
0.087000,
0.137300,
,
,
0.137300,
,
0.137300,
0.135000,
,
,
0.138000,
,
,
0.138400,
,
,
0.060000,
,
0.059900,
0.060000,
0.061000,
,
0.060000,
0.062000,
,
,
0.109000,
0.105400,
0.105500,
0.105500,
0.107000,
,
,
,
,
0.105500,
0.168000,
0.165600,
,
0.165600,
,
,
0.171000,
0.165400,
0.165600,
,
,
0.069000,
0.075000,
,
,
,
,
0.069100,
,
0.069100,
0.073200,
0.069100,
0.327700,
,
,
,
0.327700,
,
0.327700,
0.347300,
0.356000,
0.032000,
,
0.030700,
0.030700,
0.033000,
,
,
0.032200,
0.030700,
,
,
,
0.086600,
0.086600,
0.090000,
0.092000,
0.091000,
,
0.086600,
0.144400,
,
0.154000,
0.150000,
,
0.151800,
0.144400,
,
0.144400,
,
0.044000,
0.045000,
0.043000,
0.043000,
,
,
0.043500,
,
0.043000,
,
,
0.089400,
0.088200,
,
,
,
,
,
0.088200,
0.093000,
0.088200,
0.090000,
0.117200,
,30.60000
0.117200,
0.115400,
0.117200,
,
,
,
,
,
0.116000,
,
0.117000,
0.172000,
,
0.171500,
0.171500,
0.171500,
,
,
0.170000,
,
0.169000,
,
,
,
,
0.252600,
,
0.256400,
0.254000,
0.257000,
,
0.256400,
,
,
0.256400,
,8.50000
,
,
0.090600,
,
0.089300,
0.090600,
0.090600,
,
,
0.090000,
,
,
0.054700,
0.055000,
0.054700,
,
0.054500,
,
,
0.056000,
0.054700,
,7.30000
,
0.069000,
,
0.068600,
0.068600,
0.068600,
,
0.068300,
,
0.070000,
,
0.090300,
0.090300,
0.090000,
,
0.091000,
,
,14.70000
,
,
,
0.090300,
0.092000,
1.089600,69.92000
0.150200,
0.134000,
,
,
0.132900,
0.150200,
0.150200,
,
0.201000,
,
,
0.200100,
,
0.177000,
0.200100,
0.200100,
,
0.178000,
0.060000,
,
0.058700,
,
,
0.059000,
,
0.058700,
0.057900,
0.058700,
,
0.078400,
,
,
0.079000,
0.078400,
0.080000,
,
,
0.077200,
0.078400,
0.179100,
0.179100,
,
0.180000,
0.176500,
0.182000,
,
0.179100,
,
,
,
0.238300,
0.238300,
0.234800,
,
0.238300,
,
,
,
,
0.242000,
0.239000,
0.127000,
,
0.129100,
0.127500,
,
0.127500,
,
,
0.128000,
0.127500,
,
,
,
0.183700,
0.185000,
,
0.183700,
,
0.185900,
0.183700,
0.241200,
,
0.242000,
0.241000,
0.241200,
0.241200,
,
0.244100,
,
,
0.029300,
0.029000,
,
,
0.029000,
,
0.029000,
0.085300,
,
0.085300,
0.086000,
,
,
0.085300,
,
,
0.086000,
0.088000,
,
,
,
0.162200,
0.160900,
0.160900,
0.167000,
,
,
0.160900,
,
0.150300,
0.150300,
,
,
0.153000,
,
0.150300,
0.150300,
0.150000,
,
0.479000,
,
0.488000,
,
0.480600,
,
,
0.480600,
0.480600,
0.480600,
0.066000,
0.065800,
,
0.063400,
0.063000,
,
,0.50000
0.063400,
,
0.063400,
0.074200,
,
0.074000,
0.077000,
,2.20000
0.077000,
0.074200,
0.074200,
,
,
,
,
0.069800,
0.069800,
0.069800,
,
,
0.069000,
0.069800,
,
0.071000,
,
0.165800,
,
,
,
,
0.165800,
0.165800,
0.165800,
0.163000,
0.168000,
,
0.109000,
,
,
0.109700,
0.109700,
,
0.107200,
0.109700,
,
0.110000,
,
0.177700,
,
0.182000,
0.182000,
0.182000,
,
0.183000,
,
,
,
0.389300,
0.389300,
,
0.380200,
0.389300,
,
0.076600,
,
0.076600,
,
,
0.076600,
,
,
0.076000,
0.077800,
0.076000,
0.139000,
,
0.139000,
,
0.141200,
0.138000,
,
,
,
0.139000,
,
,
,
,94.50000
0.064200,
,
0.064000,
0.064900,
0.064200,
,
0.065000,
0.064200,
,
0.105000,
0.104100,
,
0.104100,
0.105000,
,
0.105200,
0.104100,
,
,
,
0.603470,40.36300
0.104000,
0.097900,
0.101500,
,
,
0.097900,
,
0.097900,
,
0.102000,
,6.10000
0.133600,
,7.20000
,
0.139000,
,
0.133600,
,
0.138500,
,
,
0.133600,
,
,
0.172300,
0.178600,
,
0.172300,
,
0.180000,
,
0.172300,
,14.80000
,14.90000
,
0.211200,
0.210900,
,
0.211200,
,
0.211200,
,
,
0.214000,
,4.80000
0.211000,
0.282200,
0.282200,
,
0.282200,
0.281800,
,
,11.10000
,
,
0.282000,
0.287000,
,
0.518400,
0.518400,
,
,
,
0.517700,
,
,
0.518400,
0.085600,
,
,
,
0.085600,
0.086000,
,
0.085600,
0.085000,
,
0.084500,
,
0.118300,
0.118300,
,
,
,
0.118000,
0.118000,
,
0.118300,
0.116800,
0.066500,
,
0.066500,
0.066500,
,
0.065700,
0.051900,
,
,
0.051500,
,
,
0.051500,
,
0.051500,
,
0.051000,
0.052000,
,
0.066500,
,
0.065000,
,
,
0.066000,
,
0.066000,
,
0.066000,
,
,
,
0.066000,
,
,
0.054200,
0.054200,
,
0.054200,
0.053000,
,
0.054000,
0.054200,
,
0.115000,
0.115000,
,
0.115000,
0.115000,
,
,
0.115000,
,
0.146000,
0.145900,
0.145900,
,
,
,
,
,
0.142000,
0.145900,
0.145900,
0.102000,
0.100000,
,
0.100300,
,
0.097100,
0.100300,
0.100300,
,
,
0.176000,
,
0.176500,
0.179000,
,
0.170900,
,
,
0.176500,
0.176500,
,
0.055900,
0.055600,
,
0.055600,
,
,
,
0.055600,
0.056000,
,
0.057000,
0.111600,
0.115000,
,
0.112300,
,
,
0.113000,
0.111600,
,
,
0.111600,
,
,
0.063000,
,
0.062600,
0.061000,
0.062600,
0.062900,
0.062600,
,
0.118500,
,
,
,
,
0.119100,
0.118500,
0.118500,
0.116000,
0.120000,
,
0.242900,
0.246000,
,
0.242900,
0.237000,
0.242900,
,
,
0.244100,
,
0.210000,
0.207900,
,
0.207900,
0.206000,
,
,
0.207900,
0.207900,
,
,
,
0.377900,
,
0.374000,
0.377900,
0.377900,
,
0.377900,
,
,
0.381000,
,
,
,
0.175800,
0.175300,
0.175300,
,
0.178000,
0.175300,
0.173000,
0.298000,
0.307000,
,
,
0.301500,
0.301500,
,2.90000
0.301500,
,
,
0.302500,
,
0.367000,
0.365800,
0.372000,
,
,2.70000
,
0.365800,
0.365800,
0.115300,4.45000
0.113300,
0.116000,
0.115500,
,3.83000
,3.90000
,5.56000
0.115500,
,
,
0.115500,
,
,
0.128300,8.08000
,
,9.61000
0.128400,
0.128400,
,7.50000
0.128400,
,
,7.13000
,
,
0.125900,
0.129000,
0.044000,
,
0.042400,
,
0.044000,
,
0.043600,
,
0.043600,
0.043600,
0.073000,
,
0.075000,
,
0.071400,
,
0.073500,
,
0.073500,
,
0.073500,
0.083300,
,
,
,
0.083800,
,
0.086000,
,
0.083300,
0.083300,
,
0.300000,
0.290300,
0.290300,
0.290300,
,
,
,
0.296000,
0.291900,
0.087000,
,
,
0.086400,
,
0.086400,
0.086400,
0.093400,
,
0.207000,
,
0.205400,
0.205400,
,
,
0.222100,
0.220000,
,
,
0.205400,
0.048000,
0.047000,
0.050100,
,
,
0.050100,
0.048700,
0.050100,
,
,
0.081900,
,
,
,66.40000
0.079000,
,
0.079400,
0.081900,
0.077000,
0.081900,
,
0.111100,
,
,
,
,
0.105000,
,
,
0.111100,
0.107000,
0.107900,
0.111100,
0.176800,
0.178000,
,
,
0.181200,
0.181200,
,
,
0.181200,
0.182000,
,
0.318500,
0.319000,
,
,
0.318500,
,
,
0.312000,
,
0.318500,
0.310800,
0.096100,
0.098000,
0.096100,
,
,
,
,
0.096100,
0.096100,
0.095000,
,
,
,
0.135100,
,
0.137000,
0.135100,
0.135100,
0.135100,
,
0.044600,
0.045000,
,
0.044600,
0.045000,
0.044200,
0.044600,
,
,
0.107800,
,
,
0.110000,
0.108900,
,
0.108900,
,
0.108900,
,
0.109000,
0.201400,
,
,
0.194000,
0.201400,
,
0.201400,
,
,
0.201600,
0.201000,
,
,
0.254300,
0.254100,
0.254100,
0.254100,
0.244000,
,
0.253000,
,
,
0.174000,
0.183300,
,
,
0.160800,
,
0.160800,
,
0.160800,
0.186000,
,
0.311500,
0.311500,
,
,
0.360000,
0.355000,
,
0.311500,
,
0.028900,
0.028900,
,
,
,
0.031600,
0.030000,
,
,
0.030000,
0.028900,
,
0.089400,
0.097700,
,
,
,
,
0.089400,
0.089400,
,
,
0.092000,
,
0.094000,
,10.00000
,
0.100000,
,
0.100300,
,3.17830
0.101900,0.79000
0.102500,
0.102500,
,
,
,
,
0.141300,
,12.00000
0.139800,
0.139800,
0.137000,
,
0.139000,1.30000
0.136800,
,
,
,
0.139800,
,
0.212100,
,
0.214400,
0.207600,
,
0.212100,
0.208000,
,
,
,62.50000
0.210900,2.00000
0.212100,
,
,12.20000
,
,
,
,
,
,
0.246000,
0.053400,
0.053400,
0.054000,
,
,
,
0.053200,
0.054000,
0.053400,
,
0.140000,
,
0.137400,
,
0.138100,
0.139000,
,
0.138100,
,
,
0.138100,
0.200000,
0.193800,
0.208500,
,
0.212000,
0.208500,
,
,
,
,
0.208500,
,
0.326000,
,
0.326000,
0.313000,
0.326000,
,
,
0.303100,
,
0.074700,
,
0.074700,
0.074700,
,
0.073900,
0.075000,
,
,
0.152800,
0.152800,
0.152800,
0.154000,
,
,
0.154000,
0.151200,
,
,
0.200200,
0.198200,
,
0.200200,
,
0.201000,
0.200200,
,
0.060000,
0.059200,
,
0.059200,
,
,
0.059200,
0.060100,
0.061000,
0.125700,
,
0.123800,
,
,
0.127000,
0.123800,
,
0.126000,
0.123800,
0.028900,
,
,
0.028900,
,
,
0.029000,
0.030000,
0.028900,
0.030200,
,
,
0.044000,
,
0.041600,
0.042000,
0.041600,
,
0.041600,
0.043600,
,
0.056000,
,
0.055300,
0.057900,
0.055300,
0.055300,
,
0.058000,
,
0.101200,
,
0.101200,
,
0.101200,
0.103000,
0.100700,
0.101000,
,
,
0.141200,
0.141200,
,
,
0.140400,
,
0.141000,
0.141200,
0.143000,
,
0.055700,
0.055700,
,
,
0.059000,
,
,
0.057000,
0.055700,
0.056600,
0.115000,
0.112700,
0.112700,
,
,
,
0.114600,
,
0.120000,
0.112700,
,
0.106500,
0.103100,
0.109000,
,
,
,
,
0.103100,
0.109000,
0.103100,
0.172300,
0.172300,
,
0.182000,
,
,
0.177900,
0.172300,
,
,
0.182000,
0.123600,
,
0.111700,
,
0.109000,
0.112000,
,
,
0.123600,
0.123600,
,
0.165000,
0.182600,
0.166000,
0.182600,
,
,
,
,
0.182600,
0.149200,
0.149200,
,
,
0.149200,
0.152000,
,
,
0.149500,
,
0.318700,
,
,
0.319400,
0.318700,
,
0.318700,
0.326000,
0.320000,
,
,
0.463200,122.00000
0.051000,
0.048600,
0.048700,
0.048600,
,
0.048600,
,
,
,
0.050000,
,
0.075600,
0.079000,
0.078000,
0.075800,
0.075600,
,
,
,
0.075600,
,
0.067200,
,
0.066000,
0.067200,
,
0.067200,
0.065800,
0.069000,
,
,
0.119700,
,
,
0.117000,
0.119700,
,
0.119700,
0.123000,
,
,
0.117300,
,
0.085000,
0.086700,
0.086700,
,
0.086700,
0.089000,
0.054800,
0.054800,
0.057000,
0.058500,
,
,
,
,
0.054800,
0.055000,
,
0.099000,
0.095800,
,
0.102300,
,
0.095800,
0.095800,
0.097000,
,
0.094800,
,
,
0.095000,
0.096200,
0.094800,
,
,
0.094800,
0.094000,
0.170900,
0.173400,
0.170900,
0.172000,
,
,
0.170000,
,
0.170900,
0.150500,
0.143700,
,
,
0.148000,
0.156000,
,
,
0.143700,
,
0.143700,
0.228700,
,
0.236000,
0.228700,
,
,
,
0.239500,
0.228700,
,
0.248000,
0.093900,
,12.80000
,
0.093900,
0.093900,
,
0.095700,
,
,
0.097000,
0.094000,
,13.20000
0.127000,
0.123600,
0.125900,
,
0.123600,
0.123600,
,
,
,
0.124000,
0.296700,
0.302400,
0.296700,
,
0.296700,
,
,
,
,
0.095600,
,
0.095600,
0.096800,
,
0.096000,
0.095600,
0.154100,
0.154100,
,
0.155000,
,
0.155000,
,
0.154100,
,
,
0.156000,
,
0.071200,
,
0.068000,
0.073000,
,
,
0.071200,
0.065800,
0.071200,
0.103200,
0.098000,
,
0.095300,
,
,
0.103200,
0.103200,
,
0.106000,
,
0.036200,
0.036200,
,
0.036000,
,
0.036200,
0.036000,
0.036200,
,
0.094000,
0.094000,
0.093000,
0.094000,
0.094000,
,
,
0.094000,
0.040200,
0.040200,
0.042000,
,
,
0.040200,
0.040100,
,
0.041000,
,
0.109200,
,
0.108700,
,
,
0.110000,
0.109200,
,
0.109200,
0.152700,
0.153900,5689.15700
0.163500,6388.38300
0.155000,5720.70000
0.152700,
,
,
0.152700,
,
0.155000,
0.152700,
0.164000,6388.10000
,
,
,
0.066000,
,
0.064700,
0.064700,
0.064700,
0.065000,
0.064700,
,
,
,
,
0.100600,
,
0.100600,
,
0.100600,
0.100600,
0.101000,
0.077700,
0.078000,
,
,
0.081600,
,
0.082000,
0.081600,
,
0.081600,
,
,
,
0.160600,
0.160600,
0.161000,
,
0.160600,
,
0.153000,
,
0.061900,
0.061900,
0.058000,
,
0.064000,
0.059000,
,
,
0.061900,
0.096700,
,
,
,
0.096700,
0.093000,
0.096700,
,
0.090500,
0.088600,
0.093900,
0.093900,
,
0.093900,
0.091000,
,
0.095000,
,
,
0.128000,
0.120800,
,
0.128000,
,
,
0.128000,
,
0.124000,
0.130000,
0.083000,
,
0.082000,
,
0.081800,
,
0.082000,
0.083000,
,
0.082000,
0.110000,
0.108200,
0.109000,
,
,
0.108200,
,
0.108200,
,
0.108000,
,
0.064700,
0.065000,
0.064700,
,
0.064700,
0.064600,
,
0.053700,
0.058100,
,
0.061000,
0.059930,
,
0.053700,
,
,
,
0.059000,
0.053700,
,
0.169100,
0.174300,
,
,
,
,
0.177000,
0.156100,
0.156100,
0.156100,
,
,
0.171000,
,
,
0.228000,
,
,
0.227700,
0.233600,
,
0.227700,
0.227700,
,75.50000
0.368500,
,
,17.90000
,
0.378000,
0.369000,
,
,
,
0.368500,
0.368500,
0.139800,
0.139800,
0.144000,
,
0.139800,
0.142600,
0.146000,
,
0.466300,
0.466300,
0.488000,
0.480000,
0.466300,
,
,
,
0.475600,
,
0.044000,
,
0.044400,
0.044400,
,
0.043800,
0.044400,
,
0.043000,
,
,
,
0.087000,
0.086000,
,
0.088100,
0.088100,
,
0.087100,
0.088100,
,
,
,
,
,
0.061000,
0.062600,
0.062600,
,
0.062600,
,
0.061800,
,
0.103000,
0.112200,
,
,
0.113000,
0.103400,
0.103400,
0.103400,
,
,
0.155800,
0.155000,
0.155800,
0.169000,
0.170000,
,
,
0.155800,
,
0.283800,
0.261000,
0.286000,
,
0.261500,
,
0.261500,
,
0.261500,
,
,
0.043900,
0.043900,
0.045600,24.47200
0.044900,23.83725
0.043900,
,
0.044000,
,
,
,
0.044000,
,
0.081300,
,
,
0.074000,
,
0.081300,
0.081300,
0.080200,686.51280
0.081300,
,
0.080400,657.90810
0.079500,673.79960
0.080000,699.20000
,
0.085000,
0.086000,
0.087000,
,
,
,
0.086900,
0.086900,
0.086900,
,
0.134000,
0.134300,
0.134300,
0.131300,
,
0.132000,
,
0.134300,
,
0.117800,
0.118800,
,
,
0.117800,
0.122000,
,
,
0.117800,
0.123000,
,
,
0.262700,
0.260600,
,
,
,
0.260600,
,
0.269000,
0.260600,
0.272000,
0.645000,
,
0.645000,
,
0.650300,
,
,
,
0.051800,
0.051800,
,
0.049800,
,
,
0.051800,
0.051000,
0.053000,
,
0.068400,
0.068400,
0.068000,
0.065900,
,
0.070000,
0.068400,
,
,
,
,
,
,
0.087900,
0.090000,
0.087000,
,
0.087900,
,
0.084700,
0.087900,
0.102600,
,
0.102600,
0.098800,
,
0.102000,
,
,
,
0.102600,
0.105000,
,
0.074300,
,
,
0.074300,
0.076000,
,
,
0.074300,
0.075000,
0.077900,
,
0.304400,
0.290000,
0.290000,
0.297000,
,
,
,
0.293000,
,
0.290000,
,
,
,
,
0.115300,
0.115300,
,
0.121100,
0.115300,
0.100000,
,
,
,
0.099000,
0.100000,
0.102000,
0.118000,
,
0.115000,
0.115900,
,
0.115900,
0.093700,
0.095000,
,
0.093500,
,
0.093500,
,
0.093500,
,
0.095000,
0.186200,
0.188000,
0.185800,
0.189000,
,
,
0.185800,
0.185800,
,
,
,6.35000
0.036000,
0.036000,
,
,
,
,
,
0.036000,
0.035900,
0.035000,
0.055400,
,
0.055400,
,
,2.71000
0.055400,
,
0.055200,
,
0.054000,
0.014900,
0.015000,
,
,3.20000
,
,
,
0.015200,
0.015200,
,
0.015200,
,4000.00000
,5.00000
,
0.036600,
,
,
0.036600,
0.035900,
0.036600,
0.036000,
,
,
0.319200,6.00000
,
,22.00000
0.316000,
,
0.318300,
0.319800,
0.319800,
,
0.319800,
,
0.030970,179.89178
0.028600,
0.029000,
,
0.031010,177.98000
0.028600,
0.028950,156.69019
0.030000,174.80000
,
,
0.028600,
,
0.028600,
0.023960,177.98480
,
,
0.143600,
,
,
,
0.143600,
0.122600,
0.143600,
0.122600,
0.141000,
0.142400,
,
0.037500,25.60000
0.038300,
0.037700,
,
0.038300,
,
0.038000,
,
,
0.038000,
,
0.038300,
0.072600,
0.073900,26.40000
0.071400,
0.072600,
,
,
0.072000,
0.072600,
,
,
,
,
,
0.271100,
0.279000,15.20000
0.275700,
0.275700,
0.275700,
0.186000,10.80000
,
0.029700,
,
0.028970,299.07803
0.029000,
,
0.028700,
,
,
0.029700,
0.029700,
0.029610,294.62841
0.029590,298.43000
,
0.355300,67.00000
0.052900,
,
,
,3.50000
,
0.052700,
0.052900,
0.054000,
0.052900,
,
,
,
0.069900,
,29.90000
,
0.070100,
,
0.070100,
0.070100,
0.072000,
0.044600,
,
0.042600,
,119.90000
0.044600,
0.044600,
0.044000,
,
,
,
,
0.072700,
0.072700,
,
0.072000,
,
0.072700,
,
0.069500,
0.066900,
,58.20000
0.066900,
0.065800,
,
,
0.066900,
,
,
0.069000,
,
,
0.107000,
,
,
0.103800,
0.102100,
0.103800,
0.103800,
,
0.040700,
0.041400,
,
,
0.042000,
0.041400,
0.041400,
0.100600,
,11.00000
0.103000,
0.100600,
0.100600,
,
,
,
,
0.100600,
,
0.122000,
0.119400,
0.119400,
0.119400,
,
,
0.119400,
,
,
0.389000,
,
0.389000,
,
,349.61125
0.393000,
0.377900,
0.389000,
,349.61300
,
,
,
,
0.105400,
0.105400,
,
0.106000,
0.102400,
,
0.105400,
0.371000,
0.360800,
0.360800,
0.370400,820.00140
,
,
,
0.370000,794.50000
,
0.360800,
0.363000,
1.680000,2320.10000
0.011600,
0.011300,
,
0.011530,
,
0.011300,
0.019000,
0.011300,
,
,
0.011300,
,
,
,
0.005900,
0.005980,
0.005800,
,
0.005800,
,
0.006000,
0.010000,
0.015000,
,
0.015400,
0.015350,
0.015000,
,
0.025000,
,
0.015000,
,
,
0.015100,
,
1.410800,
1.219000,
0.923000,
1.410800,
,
0.081300,
0.082000,136.66000
,
,
0.079600,
,
,
,
0.079600,
0.081000,
,
0.081300,155.73670
0.079600,
0.039600,228.83000
,
0.038000,
0.035850,189.10100
,
0.036000,
0.037800,
,
0.037800,
0.035820,192.60498
,
,
,
0.037800,
,
,
,
0.041900,
,
,
0.041900,
0.041900,
0.043650,341.98508
0.044000,327.35000
,
0.041000,
0.043700,
0.730000,
0.046520,71.82958
0.046500,
0.045700,
0.046500,
,
,
,
0.046400,79.45000
0.046500,
0.044000,
,
,
,
0.042000,
,
0.042000,
,
0.042000,
,
0.041400,108.06000
0.041350,107.10871
0.042000,
0.041000,
,
,
,
,
,
0.093500,
0.090600,
,
0.095000,
0.093500,
0.093500,
,
,
0.091000,92.17000
0.091300,92.80636
0.043100,
0.043200,
0.042000,
,
,
,
,
0.043200,
0.043200,
,
,
0.043300,403.63000
0.043310,406.82240
0.044000,982.09470
,
0.044900,1026.55000
,
,
0.043800,
0.043600,
,
0.044360,997.98620
0.043600,
0.044000,962.98000
0.043600,
0.044400,994.77000
0.046000,1026.59090
0.044000,
,
0.220000,
0.215800,
0.215800,
,
,
0.224400,
0.226900,
,
0.215800,
,
,
,
0.457300,
0.480800,
,
0.457300,
0.457300,
0.475700,
0.075000,
0.072500,
,
0.072500,
0.072100,
,
0.071900,
0.072500,
,
0.085500,
0.085000,
0.085500,
0.084700,
0.088000,
,
0.085500,
,
,
0.105400,
0.109000,
0.105400,
0.104500,
0.105400,
0.104900,
,
,
,
,
,
,
0.303600,
0.303500,
0.303600,
,
0.303600,
0.303400,1547.77000
0.303000,
0.301000,1719.46030
0.302500,182.75225
,
,
,
0.060000,
0.060000,
0.067900,896.24000
0.067800,893.10230
0.066500,
0.060000,
,
,
0.060000,
,
0.114200,947.13340
0.114300,908.96000
0.108700,
0.108700,
,
0.115000,
,
,
0.108700,
0.108000,
0.081100,
0.081100,
0.097500,
,
,
,
,
0.081100,
,
0.094800,266.97000
0.086000,
0.094900,270.15550
,
,
0.250200,
,
0.250200,
0.282600,
,
0.250200,
,
0.339000,
,
,
,
0.102600,
,
,
,
0.102600,
0.102600,
0.111000,
0.115800,
,
0.273700,
,
,
0.287500,
0.273700,
0.273700,
0.288000,
0.164800,
,
,
0.164800,
,
,
0.166000,
,
0.172900,
0.164800,
0.588600,
,
0.563000,
,
0.588600,
,
0.588600,
,
,
,
0.594800,
0.044200,
0.044200,
,
,
0.044200,
,
0.045500,324.17000
0.040000,
0.044200,
0.044600,311.79123
,
0.044600,317.82000
,
0.045700,327.36490
,
,
0.334000,
0.242000,
0.334000,
0.334000,
,
,
,
0.354800,
0.584300,
0.584300,
,
0.584300,
0.640000,
,
,
0.569700,
,
0.393000,
,
0.393000,
,
,
0.387400,
0.409000,
,
,
0.393000,
0.495000,
0.559400,
,
0.572400,
,
,
,
,
0.572400,
0.572400,
0.039200,
0.039200,
,
,
0.041780,
0.040700,
,
0.048810,
0.047500,
0.045800,
0.045800,
,
0.045800,
,
,
,
,
0.056200,
,
,
0.058400,
0.060000,
,0.20000
0.056200,
,
0.056200,
,
,0.10000
0.065300,
0.065300,
,
,
0.069600,
,
0.067800,
0.065300,
,
,
0.076100,
0.081100,
,
0.076100,
,
0.079000,
0.076100,
0.022400,
0.022400,
0.022400,
,
,
,
,
0.021700,
,
,
0.024000,
,
0.031100,
0.031100,
,
0.031100,
,
,
,
0.033000,
,
,
,
0.030100,
,
,
0.043900,
,
,
,
,
0.018200,
,
0.020600,
,
0.020600,
,
0.022000,
,
,
0.020600,
,
0.032000,
,
0.028300,
,
0.032000,
,
,
,
0.032000,
,
,
0.045500,
0.040300,
,
,
,
,
0.048000,
0.045500,
,
,
0.045500,
,
0.070400,
0.070400,
0.070400,
,
,
,
0.074000,
0.074200,
0.076900,435.41000
,
,
4.200000,6992.26000
0.104700,
,
0.104000,
0.104700,
,
0.102700,
0.104700,
,
,
,
,
,
0.201000,
0.197900,
0.201800,
0.201800,
,
0.201800,
,
,
0.029800,
,
,
0.029400,
,
0.029540,158.91500
0.029000,
0.029870,153.82972
0.029400,
,
0.029670,
,
,
,
,
0.029400,
0.030000,160.49700
,
,19.40000
0.200400,
,
,
0.199300,
0.200400,
,
0.193000,
0.200400,
,
,
,
0.133200,
,
0.132400,
,12.50000
,
,
0.133200,
,
0.133200,
0.128000,
,
,
,
0.082500,
,17.60000
,
,
0.082500,
0.082000,
,
,
,
1.046000,
,
,
0.994000,
0.989200,
,
0.790300,16.00000
,
0.096400,
,
0.096400,
,
0.096400,
,
0.095400,6.84000
,
0.098000,
,6.05338
0.096400,
0.095280,5.40000
,
1.287000,
5.100000,
0.099600,
,
,
,
0.146000,
0.146000,
,
0.154000,
0.150000,
,
0.146000,
,
,
,
,
0.195600,
0.195600,
,
0.195600,
0.197100,281.27955
0.191000,
,
0.196800,1907.00000
0.195600,
0.281100,115.05446
0.279900,119.49900
,
0.067200,
0.067200,
,
0.067000,
,
0.066000,
0.067200,
,
0.067200,
,
,
,
0.721000,
0.721000,
0.721000,
0.721100,
,
0.082100,
0.083000,
,
0.082100,
,
0.082100,
0.082100,
,
,
,53.90000
,
0.473100,
0.465000,
0.473100,
,
0.417200,
,
0.473100,
,
,
,
,
,
0.845000,
,6.00000
0.860000,
0.758400,
0.860000,
0.860000,
0.079700,
0.080000,
0.079700,
,
0.079700,
,
,
,
0.078000,
,
,
0.077000,
,
0.076500,
,
,
0.077800,
0.077800,
0.077800,
,
,
0.097000,
,
,
0.094500,
,
0.094500,
0.095300,
0.094500,
,
,
0.264300,
0.273000,
,
0.264300,
0.267100,
0.264300,
,
,
,
0.046000,
,
0.046500,
0.046000,
0.046000,
,
0.047000,
,
,
,
0.168600,
,
,
,
0.167000,
0.168600,
0.168600,
0.165100,
0.221300,
0.222000,
,
,
,
,
0.221300,
,
0.221300,
0.221300,
0.296200,636.00000
0.287700,2.07000
0.963800,3.17000
0.991000,8899.00000
0.699200,19.02000
,
,
0.181000,
0.232200,
0.180400,
,
,
0.180400,
0.180400,
0.062900,
,
0.060000,
,
,
0.062600,
0.062900,
0.062900,
,
,
,
0.047900,
,
0.048000,
,
,
,
0.047900,
0.048300,
0.047900,
,
0.117600,
,
0.117600,
0.117600,
,
,
0.118600,
0.120000,
,
,
0.060300,
,
0.060300,
0.060300,
0.060600,
0.061000,
,
,
,
0.038700,
0.039900,
0.038700,
0.038700,
0.039000,
,
,
,
,
,
0.115100,
0.112000,
,
0.115100,
,
0.115100,
0.112600,
0.090000,
0.086900,
0.086900,
,
0.091100,
,
0.086900,
,
,
0.102000,
0.100500,
,
,
0.103200,
,
0.100500,
0.100500,
0.096500,
,
0.098000,
,
0.096500,
0.099400,
,
0.096500,
,
,
0.054700,
,
,21.10000
0.052800,
0.054700,
0.054700,
0.053000,
,
,
,
,
,3.94000
,14.30000
,13.60000
0.087600,
0.087600,
0.087600,
0.084500,
,9.80000
0.085000,
,
,
,
,
,
,14.61000
0.236500,
0.227900,
0.230000,
,
,
,
,
,
0.236500,
,7.93000
0.236500,
,657.00000
0.060500,
0.060000,
,
,
,
0.060000,
0.060000,
0.060000,
,
,
0.089400,
,
0.089100,
0.089100,
0.091000,
,
0.089100,
,
,
,
0.249800,
0.249800,
,
0.253000,
,
,
,
0.249800,
0.253700,
,
0.196700,
0.196700,
0.196700,
,
,
0.207200,
,
,
,
0.204000,
0.091300,
,
0.089600,
0.091300,
,
,
,
0.091300,
,
0.091000,
0.044300,
,
0.044300,
,
0.044000,
,
,
0.044300,
,
,
0.043300,
0.117000,
,
,
0.115700,
0.117000,
,
,
,
0.117000,
0.118000,
,
,
0.218000,
0.216400,
,
0.216400,
,
0.216400,
0.214100,
0.034100,
0.033700,
0.034100,
0.034000,
,
,
,
0.034100,
,
,
0.042800,
0.042800,
0.042800,
0.043000,
,
0.042800,
,
,
,
0.120200,
0.120200,
0.120200,
,
0.118000,
,
,
,
0.120900,
,
,
,
0.059500,
,
,
,8.60000
,
,8.00000
0.060000,
